HIP,RA_Numpy,DEC_Numpy,RA_Astropy,DEC_Astropy,RA_Direct,DEC_Direct,RA_Percent_Diff_Numpy_Astropy,DEC_Percent_Diff_Numpy_Astropy,RA_Percent_Diff_Numpy_Direct,DEC_Percent_Diff_Numpy_Direct
56242.0,172.9414,14.3722,172.9413,14.3721,172.9371,14.3644,0.0,0.0005,0.0025,0.0538
56201.0,172.8128,-61.2767,172.8127,-61.2768,172.8125,-61.2783,0.0001,-0.0001,0.0002,-0.0026
56290.0,173.086,61.0876,173.0861,61.0875,173.0867,61.0825,0.0,0.0001,0.0004,0.0083
56245.0,172.9533,-20.7801,172.9533,-20.7802,172.9483,-20.7767,0.0,-0.0004,0.0029,-0.0167
56243.0,172.9387,-59.4385,172.9386,-59.4386,172.9421,-59.4422,0.0001,-0.0001,0.002,-0.0062
56250.0,172.9531,-59.5143,172.953,-59.5144,172.9533,-59.5158,0.0001,-0.0001,0.0001,-0.0025
56280.0,173.0678,-29.2606,173.0678,-29.2607,173.0671,-29.2633,0.0,-0.0003,0.0004,-0.0094
,173.0678,-29.2606,173.0678,-29.2607,173.0679,-29.2611,0.0,-0.0003,0.0001,-0.0018
56293.0,173.0948,-26.7462,173.0947,-26.7463,173.0971,-26.7467,0.0,-0.0003,0.0013,-0.0017
56318.0,173.1993,-7.8298,173.1992,-7.8299,173.1979,-7.8275,0.0,-0.001,0.0008,-0.0298
56319.0,173.2031,-40.4352,173.203,-40.4353,173.2004,-40.4364,0.0,-0.0002,0.0015,-0.003
56287.0,173.0829,-66.9606,173.0828,-66.9607,173.0829,-66.9622,0.0001,-0.0001,0.0,-0.0024
56332.0,173.2207,-31.0889,173.2206,-31.089,173.2254,-31.0872,0.0,-0.0002,0.0027,-0.0054
56343.0,173.2574,-31.8552,173.2574,-31.8553,173.2504,-31.8578,0.0,-0.0002,0.0041,-0.008
56364.0,173.3127,-16.2782,173.3126,-16.2783,173.3108,-16.2806,0.0,-0.0005,0.0011,-0.0146
56410.0,173.4879,36.8155,173.4879,36.8154,173.4846,36.8156,0.0,0.0002,0.0019,0.0002
56391.0,173.4118,-40.5831,173.4117,-40.5832,173.4054,-40.5869,0.0,-0.0002,0.0037,-0.0095
56429.0,173.5396,11.0205,173.5396,11.0204,173.5417,11.0236,0.0,0.0007,0.0012,0.028
56445.0,173.5958,3.061,173.5957,3.0609,173.5917,3.06,0.0,0.0025,0.0024,0.033
56473.0,173.6784,16.7974,173.6784,16.7973,173.6771,16.7969,0.0,0.0005,0.0008,0.0028
56510.0,173.7683,54.7839,173.7684,54.7838,173.7704,54.7853,0.0,0.0001,0.0012,0.0026
56452.0,173.6343,-32.8381,173.6342,-32.8382,173.6229,-32.8314,0.0,-0.0002,0.0065,-0.0205
56508.0,173.7666,20.4416,173.7666,20.4415,173.7658,20.4414,0.0,0.0004,0.0005,0.0012
56480.0,173.6855,-54.2641,173.6854,-54.2642,173.6904,-54.2642,0.0,-0.0001,0.0028,-0.0001
56583.0,174.0046,69.3297,174.0047,69.3296,174.0117,69.3228,0.0,0.0001,0.004,0.01
56497.0,173.7496,-49.1363,173.7496,-49.1363,173.7367,-49.1367,0.0,-0.0002,0.0075,-0.0008
56518.0,173.8118,-47.3682,173.8118,-47.3682,173.805,-47.3725,0.0,-0.0002,0.0039,-0.0092
56553.0,173.9337,10.9132,173.9337,10.9131,173.9308,10.9111,0.0,0.0007,0.0016,0.0189
56601.0,174.07,27.7805,174.07,27.7804,174.0746,27.7811,0.0,0.0003,0.0026,0.0024
56573.0,173.9855,-47.6456,173.9855,-47.6457,173.9817,-47.6417,0.0,-0.0002,0.0022,-0.0082
56561.0,173.938,-63.0215,173.9379,-63.0216,173.945,-63.0197,0.0001,-0.0001,0.004,-0.0028
56633.0,174.1702,-9.8038,174.1701,-9.8038,174.1704,-9.8022,0.0,-0.0008,0.0001,-0.0158
56620.0,174.1457,-33.5666,174.1456,-33.5667,174.1458,-33.57,0.0,-0.0002,0.0001,-0.0101
56632.0,174.1722,-37.2404,174.1721,-37.2405,174.17,-37.2378,0.0,-0.0002,0.0012,-0.0071
56606.0,174.088,-61.0484,174.0879,-61.0485,174.0929,-61.0522,0.0001,-0.0001,0.0028,-0.0063
56657.0,174.2564,-32.9857,174.2564,-32.9858,174.255,-32.9881,0.0,-0.0002,0.0008,-0.0071
56731.0,174.4702,50.6179,174.4702,50.6178,174.4708,50.6183,0.0,0.0002,0.0004,0.0008
56700.0,174.3916,-47.7502,174.3915,-47.7503,174.3913,-47.7472,0.0,-0.0002,0.0002,-0.0062
56770.0,174.5858,43.6285,174.5858,43.6284,174.5858,43.6256,0.0,0.0002,0.0,0.0068
56756.0,174.5443,8.8862,174.5442,8.8861,174.5408,8.8842,0.0,0.0009,0.002,0.023
56675.0,174.3243,-75.8993,174.3241,-75.8994,174.315,-75.8967,0.0001,-0.0001,0.0053,-0.0035
56789.0,174.6371,46.8346,174.6371,46.8345,174.6396,46.8342,0.0,0.0002,0.0014,0.0009
56816.0,174.703,64.3473,174.7031,64.3472,174.705,64.3469,0.0,0.0001,0.0011,0.0005
56784.0,174.6353,33.6245,174.6352,33.6244,174.6342,33.6256,0.0,0.0002,0.0006,0.0031
56779.0,174.6108,8.1319,174.6108,8.1318,174.615,8.1342,0.0,0.001,0.0024,0.0276
56775.0,174.598,-2.4365,174.5979,-2.4366,174.6004,-2.4361,0.0,-0.0032,0.0014,-0.017
56727.0,174.4452,-67.6235,174.4451,-67.6236,174.4517,-67.6203,0.0001,-0.0001,0.0037,-0.0048
56809.0,174.6999,45.106,174.6999,45.1059,174.6871,45.1086,0.0,0.0002,0.0074,0.0057
56754.0,174.5217,-61.8291,174.5216,-61.8292,174.5304,-61.8264,0.0001,-0.0001,0.005,-0.0044
56802.0,174.6679,-13.2058,174.6678,-13.2058,174.6671,-13.2019,0.0,-0.0006,0.0004,-0.0288
56830.0,174.7466,-24.7177,174.7466,-24.7178,174.7517,-24.7211,0.0,-0.0003,0.0029,-0.0139
56901.0,174.9604,-14.469,174.9604,-14.4691,174.9629,-14.4686,0.0,-0.0005,0.0014,-0.0029
56899.0,174.957,-16.619,174.957,-16.619,174.96,-16.6203,0.0,-0.0005,0.0017,-0.0079
56862.0,174.8732,-65.3925,174.8731,-65.3926,174.8725,-65.3978,0.0001,-0.0001,0.0004,-0.008
56944.0,175.1117,57.9734,175.1117,57.9733,175.1142,57.9706,0.0,0.0001,0.0014,0.0049
56922.0,175.0567,-34.7499,175.0567,-34.75,175.0533,-34.7447,0.0,-0.0002,0.0019,-0.0148
56975.0,175.1955,21.3534,175.1955,21.3533,175.1962,21.3528,0.0,0.0004,0.0004,0.0028
56997.0,175.2597,34.2086,175.2597,34.2085,175.2625,34.2017,0.0,0.0002,0.0016,0.0202
56970.0,175.1755,-53.9697,175.1755,-53.9698,175.1775,-53.9686,0.0,-0.0001,0.0011,-0.002
57001.0,175.292,-29.2017,175.2919,-29.2018,175.285,-29.1964,0.0,-0.0003,0.004,-0.0182
56986.0,175.2259,-62.0901,175.2258,-62.0902,175.2233,-62.09,0.0001,-0.0001,0.0015,-0.0002
57045.0,175.4263,55.1739,175.4264,55.1738,175.4317,55.1725,0.0,0.0001,0.003,0.0026
57029.0,175.3995,31.7455,175.3995,31.7454,175.3929,31.7461,0.0,0.0002,0.0037,0.002
57013.0,175.337,-43.0958,175.337,-43.0958,175.3325,-43.0958,0.0,-0.0002,0.0026,-0.0002
57047.0,175.4313,-32.4988,175.4312,-32.4989,175.4333,-32.4997,0.0,-0.0002,0.0012,-0.0027
57111.0,175.6292,66.7415,175.6293,66.7414,175.6183,66.745,0.0,0.0001,0.0062,0.0053
57082.0,175.5188,22.2103,175.5188,22.2103,175.5217,22.2108,0.0,0.0004,0.0016,0.0022
57079.0,175.5111,-20.2926,175.511,-20.2927,175.5146,-20.2939,0.0,-0.0004,0.002,-0.0064
57165.0,175.8684,-37.1897,175.8683,-37.1898,175.8633,-37.1903,0.0,-0.0002,0.0029,-0.0015
57137.0,175.7445,-79.3042,175.7443,-79.3043,175.7308,-79.3064,0.0001,-0.0001,0.0078,-0.0027
57214.0,175.9799,-6.6799,175.9799,-6.6799,175.9796,-6.6772,0.0,-0.0012,0.0002,-0.0395
57175.0,175.8845,-62.4853,175.8844,-62.4854,175.88,-62.4894,0.0001,-0.0001,0.0026,-0.0066
57240.0,176.0552,25.2184,176.0552,25.2183,176.055,25.2183,0.0,0.0003,0.0001,0.0001
57211.0,175.9701,-62.879,175.9701,-62.879,175.9704,-62.8783,0.0001,-0.0001,0.0002,-0.001
57283.0,176.1857,-18.3533,176.1857,-18.3534,176.1908,-18.3508,0.0,-0.0004,0.0029,-0.0133
57328.0,176.3203,8.2589,176.3202,8.2588,176.3212,8.2583,0.0,0.001,0.0006,0.0065
57322.0,176.2988,-49.0688,176.2987,-49.0689,176.3025,-49.0697,0.0,-0.0002,0.0021,-0.0018
57380.0,176.467,6.5364,176.467,6.5363,176.465,6.5294,0.0,0.0012,0.0011,0.1061
57399.0,176.5097,47.7818,176.5097,47.7817,176.5125,47.7794,0.0,0.0002,0.0016,0.0049
57371.0,176.4303,-45.6852,176.4303,-45.6853,176.4329,-45.69,0.0,-0.0002,0.0015,-0.0105
57363.0,176.4203,-66.7257,176.4202,-66.7258,176.4017,-66.7286,0.0001,-0.0001,0.0106,-0.0044
57477.0,176.7335,55.6281,176.7336,55.628,176.7317,55.6283,0.0,0.0001,0.0011,0.0004
57439.0,176.6323,-61.1822,176.6322,-61.1823,176.6283,-61.1783,0.0,-0.0001,0.0022,-0.0063
57443.0,176.6543,-40.5055,176.6543,-40.5056,176.6296,-40.5006,0.0,-0.0002,0.014,-0.0122
57497.0,176.7807,-35.9028,176.7806,-35.9029,176.7792,-35.9069,0.0,-0.0002,0.0008,-0.0115
57507.0,176.8185,-30.2788,176.8185,-30.2789,176.8154,-30.2869,0.0,-0.0003,0.0018,-0.0269
57512.0,176.8219,-57.6976,176.8218,-57.6977,176.8296,-57.6964,0.0,-0.0001,0.0044,-0.0021
57565.0,176.9956,20.2165,176.9955,20.2164,176.9962,20.2189,0.0,0.0004,0.0004,0.0119
57562.0,176.9769,8.244,176.9768,8.2439,176.9788,8.2458,0.0,0.001,0.0011,0.0225
57587.0,177.0974,-10.3097,177.0973,-10.3098,177.0979,-10.3133,0.0,-0.0008,0.0003,-0.035
57581.0,177.0687,-66.8118,177.0686,-66.8118,177.0596,-66.8147,0.0001,-0.0001,0.0051,-0.0044
57606.0,177.1642,14.2832,177.1642,14.2831,177.1612,14.2842,0.0,0.0006,0.0017,0.0069
57613.0,177.1907,-26.7538,177.1907,-26.7539,177.1879,-26.7497,0.0,-0.0003,0.0016,-0.0152
57632.0,177.2749,14.5768,177.2749,14.5768,177.265,14.5719,0.0,0.0005,0.0056,0.0336
57646.0,177.3093,16.2436,177.3093,16.2435,177.3121,16.2428,0.0,0.0005,0.0015,0.0049
57670.0,177.4231,34.9316,177.4231,34.9315,177.4238,34.9317,0.0,0.0002,0.0004,0.0001
57669.0,177.4287,-63.7896,177.4286,-63.7897,177.4213,-63.7883,0.0001,-0.0001,0.0042,-0.002
57696.0,177.4961,-70.2297,177.496,-70.2298,177.4858,-70.2258,0.0001,-0.0001,0.0058,-0.0056
57732.0,177.5824,-15.867,177.5824,-15.8671,177.5812,-15.8639,0.0,-0.0005,0.0007,-0.0194
57757.0,177.6606,1.7653,177.6606,1.7652,177.6738,1.7647,0.0,0.0045,0.0074,0.0311
57741.0,177.6095,-62.6466,177.6095,-62.6467,177.6133,-62.6494,0.0,-0.0001,0.0021,-0.0045
57749.0,177.6587,-27.2743,177.6586,-27.2744,177.6546,-27.2778,0.0,-0.0003,0.0023,-0.0127
57779.0,177.7353,12.2806,177.7353,12.2805,177.7304,12.2789,0.0,0.0006,0.0027,0.0141
57805.0,177.7878,33.3754,177.7878,33.3754,177.7892,33.375,0.0,0.0002,0.0007,0.0013
57803.0,177.792,-45.1791,177.792,-45.1792,177.7862,-45.1736,0.0,-0.0002,0.0032,-0.0121
57819.0,177.843,-12.1872,177.843,-12.1872,177.8412,-12.1878,0.0,-0.0007,0.001,-0.005
57841.0,177.9254,-30.833,177.9254,-30.8331,177.9233,-30.835,0.0,-0.0003,0.0012,-0.0063
57851.0,177.9553,-65.2013,177.9552,-65.2014,177.9633,-65.2061,0.0001,-0.0001,0.0045,-0.0074
57939.0,178.1785,37.7963,178.1785,37.7962,178.245,37.7186,0.0,0.0002,0.0373,0.2058
57870.0,178.0394,-56.9832,178.0393,-56.9833,178.0421,-56.9878,0.0,-0.0001,0.0015,-0.0081
57936.0,178.2263,-33.9041,178.2262,-33.9041,178.2275,-33.9081,0.0,-0.0002,0.0007,-0.0118
58001.0,178.4538,53.6991,178.4538,53.6991,178.4575,53.6947,0.0,0.0001,0.0021,0.0082
58041.0,178.5575,-57.407,178.5574,-57.4071,178.5479,-57.41,0.0,-0.0001,0.0054,-0.0052
58057.0,178.6166,-37.7503,178.6165,-37.7504,178.6075,-37.7489,0.0,-0.0002,0.0051,-0.0037
58082.0,178.6724,-25.7132,178.6724,-25.7133,178.6771,-25.7139,0.0,-0.0003,0.0026,-0.0028
58110.0,178.7626,8.4424,178.7626,8.4423,178.7629,8.4439,0.0,0.0009,0.0002,0.0181
58112.0,178.7727,46.4792,178.7727,46.4791,178.7737,46.4769,0.0,0.0002,0.0006,0.0049
58117.0,178.7983,46.4671,178.7983,46.467,178.7967,46.4697,0.0,0.0002,0.0009,0.0056
58119.0,178.814,36.7538,178.814,36.7537,178.8088,36.7564,0.0,0.0002,0.0029,0.0071
58103.0,178.7545,-63.2803,178.7544,-63.2804,178.7492,-63.2789,0.0,-0.0001,0.003,-0.0023
58159.0,178.9207,15.649,178.9207,15.6489,178.9188,15.6467,0.0,0.0005,0.0011,0.0147
58158.0,178.9206,-28.4769,178.9205,-28.477,178.9171,-28.4769,0.0,-0.0003,0.0019,-0.0001
58181.0,178.9981,56.5969,178.9982,56.5968,178.9933,56.5986,0.0,0.0001,0.0027,0.003
58188.0,179.004,-17.146,179.004,-17.146,179.0038,-17.1508,0.0,-0.0005,0.0002,-0.0284
58177.0,178.976,-39.6903,178.976,-39.6904,178.9779,-39.6892,0.0,-0.0002,0.0011,-0.0029
58259.0,179.2293,61.5458,179.2293,61.5457,179.2217,61.5492,0.0,0.0001,0.0043,0.0055
58242.0,179.1903,-47.0719,179.1903,-47.072,179.1829,-47.0725,0.0,-0.0002,0.0041,-0.0013
58272.0,179.2695,-33.3193,179.2694,-33.3194,179.2654,-33.3153,0.0,-0.0002,0.0023,-0.0121
58287.0,179.3158,40.3431,179.3158,40.343,179.3108,40.3436,0.0,0.0002,0.0028,0.0014
58326.0,179.4204,-62.4457,179.4203,-62.4458,179.4171,-62.4489,0.0,-0.0001,0.0018,-0.005
58369.0,179.5276,32.2763,179.5276,32.2763,179.53,32.2739,0.0,0.0002,0.0013,0.0076
58389.0,179.5843,61.4605,179.5843,61.4604,179.5858,61.4647,0.0,0.0001,0.0009,0.0068
58379.0,179.5693,-56.3199,179.5693,-56.32,179.5633,-56.3172,0.0,-0.0001,0.0033,-0.0048
58388.0,179.5866,-40.9468,179.5865,-40.9469,179.5846,-40.9472,0.0,-0.0002,0.0011,-0.001
58427.0,179.6979,-64.3414,179.6978,-64.3415,179.6988,-64.3392,0.0,-0.0001,0.0005,-0.0034
58436.0,179.73,-25.9053,179.7299,-25.9054,179.7267,-25.9089,0.0,-0.0003,0.0018,-0.0139
58460.0,179.8273,33.1655,179.8273,33.1654,179.8233,33.1675,0.0,0.0002,0.0022,0.0061
58453.0,179.7884,-51.6981,179.7883,-51.6982,179.7954,-51.6967,0.0,-0.0002,0.0039,-0.0028
58484.0,179.9173,-78.2172,179.9172,-78.2173,179.9054,-78.2219,0.0001,-0.0001,0.0066,-0.0061
58512.0,179.9886,34.0349,179.9886,34.0349,179.9883,34.035,0.0,0.0002,0.0002,0.0002
58510.0,179.9886,3.6557,179.9886,3.6556,179.9871,3.6553,0.0,0.0022,0.0008,0.0113
58603.0,180.2562,-1.7638,180.2561,-1.7639,180.2575,-1.7681,0.0,-0.0046,0.0007,-0.2413
58642.0,180.3762,-57.5014,180.3761,-57.5015,180.3708,-57.5036,0.0,-0.0001,0.003,-0.0038
58654.0,180.4145,36.0439,180.4145,36.0438,180.4146,36.0419,0.0,0.0002,0.0001,0.0053
58684.0,180.5312,43.048,180.5312,43.048,180.5283,43.0456,0.0,0.0002,0.0016,0.0058
58697.0,180.6341,-85.6362,180.6337,-85.6363,180.5838,-85.6317,0.0002,-0.0001,0.0279,-0.0053
58706.0,180.6365,-71.4903,180.6364,-71.4904,180.6192,-71.4889,0.0001,-0.0001,0.0096,-0.002
58720.0,180.6697,-69.1906,180.6696,-69.1906,180.6571,-69.1922,0.0001,-0.0001,0.007,-0.0024
58741.0,180.7154,-7.6875,180.7154,-7.6876,180.715,-7.6836,0.0,-0.001,0.0002,-0.0508
58758.0,180.7614,-63.313,180.7613,-63.3131,180.7562,-63.3128,0.0,-0.0001,0.0028,-0.0003
58803.0,180.9122,-42.4341,180.9121,-42.4342,180.915,-42.4342,0.0,-0.0002,0.0016,-0.0002
58810.0,180.9273,-74.2158,180.9272,-74.2159,180.9346,-74.2139,0.0001,-0.0001,0.004,-0.0026
58858.0,181.0703,21.4591,181.0703,21.459,181.0692,21.4592,0.0,0.0004,0.0006,0.0005
58867.0,181.071,-63.1662,181.071,-63.1662,181.08,-63.1656,0.0,-0.0001,0.005,-0.0009
58884.0,181.1735,-68.3295,181.1734,-68.3295,181.1612,-68.3292,0.0,-0.0001,0.0068,-0.0004
58905.0,181.1998,-76.5191,181.1997,-76.5192,181.1938,-76.5192,0.0001,-0.0001,0.0034,-0.0001
58874.0,181.1701,85.5828,181.1704,85.5827,181.1171,85.5872,0.0001,0.0001,0.0293,0.0052
58921.0,181.2395,-60.9642,181.2394,-60.9643,181.2379,-60.9692,0.0,-0.0001,0.0008,-0.0081
58948.0,181.3045,8.7299,181.3045,8.7298,181.3021,8.7331,0.0,0.0009,0.0013,0.0367
58952.0,181.3211,76.9032,181.3211,76.9031,181.3129,76.9058,0.0,0.0001,0.0045,0.0034
58989.0,181.4182,62.9378,181.4182,62.9377,181.4154,62.9331,0.0,0.0001,0.0015,0.0075
59003.0,181.4797,-65.5462,181.4796,-65.5462,181.4717,-65.5472,0.0,-0.0001,0.0044,-0.0016
59008.0,181.4827,-35.6906,181.4827,-35.6906,181.4863,-35.6939,0.0,-0.0002,0.0019,-0.0093
59010.0,181.4996,-3.127,181.4996,-3.1271,181.4992,-3.1317,0.0,-0.0026,0.0003,-0.1491
59046.0,181.5932,-68.652,181.5931,-68.6521,181.5825,-68.6508,0.0,-0.0001,0.0059,-0.0017
59050.0,181.6067,-65.7078,181.6067,-65.7079,181.5962,-65.7092,0.0,-0.0001,0.0058,-0.0021
59072.0,181.7276,-64.6101,181.7275,-64.6101,181.7204,-64.6136,0.0,-0.0001,0.0039,-0.0055
59151.0,181.9819,-75.3644,181.9818,-75.3645,181.9575,-75.3669,0.0001,-0.0001,0.0134,-0.0033
59173.0,182.0177,-50.662,182.0176,-50.6621,182.0217,-50.6614,0.0,-0.0002,0.0022,-0.0012
,182.0212,-50.7639,182.0211,-50.7639,182.02,-50.7633,0.0,-0.0002,0.0006,-0.001
59184.0,182.0582,-48.6873,182.0581,-48.6874,182.0612,-48.6928,0.0,-0.0002,0.0017,-0.0112
59196.0,182.0957,-50.7213,182.0956,-50.7213,182.0896,-50.7225,0.0,-0.0002,0.0033,-0.0024
59200.0,182.0967,-60.8444,182.0966,-60.8445,182.1025,-60.8472,0.0,-0.0001,0.0032,-0.0046
59199.0,182.1058,-24.7245,182.1058,-24.7246,182.1033,-24.7289,0.0,-0.0003,0.0014,-0.0177
59229.0,182.2286,-44.3224,182.2285,-44.3225,182.2242,-44.3261,0.0,-0.0002,0.0024,-0.0083
59232.0,182.2286,-41.2353,182.2285,-41.2354,182.2271,-41.2314,0.0,-0.0002,0.0008,-0.0095
59285.0,182.4195,1.9005,182.4195,1.9004,182.4221,1.8978,0.0,0.0043,0.0014,0.1432
59291.0,182.4502,74.658,182.4503,74.658,182.4471,74.6614,0.0,0.0001,0.0017,0.0045
59307.0,182.5147,-34.7014,182.5147,-34.7015,182.5104,-34.705,0.0,-0.0002,0.0024,-0.0104
59309.0,182.5176,5.8114,182.5176,5.8113,182.5142,5.8069,0.0,0.0014,0.0019,0.076
59316.0,182.5311,-22.6195,182.531,-22.6196,182.5312,-22.6197,0.0,-0.0004,0.0001,-0.0008
59353.0,182.6376,-37.8687,182.6376,-37.8687,182.6408,-37.8703,0.0,-0.0002,0.0017,-0.0042
59352.0,182.6324,16.8113,182.6324,16.8112,182.6317,16.8092,0.0,0.0005,0.0004,0.0125
59364.0,182.6937,27.2823,182.6937,27.2823,182.6921,27.2814,0.0,0.0003,0.0009,0.0035
59396.0,182.7686,-61.2724,182.7686,-61.2725,182.7704,-61.2775,0.0,-0.0001,0.001,-0.0083
59394.0,182.7684,-23.6041,182.7683,-23.6042,182.7663,-23.6025,0.0,-0.0003,0.0012,-0.0068
59392.0,182.757,-45.4209,182.7569,-45.421,182.7621,-45.4228,0.0,-0.0002,0.0028,-0.0042
59439.0,182.8914,-51.3616,182.8914,-51.3617,182.8808,-51.3594,0.0,-0.0002,0.0058,-0.0041
59449.0,182.9077,-52.3655,182.9077,-52.3656,182.9129,-52.3686,0.0,-0.0002,0.0028,-0.0059
59468.0,182.9664,25.8715,182.9664,25.8714,182.9633,25.8703,0.0,0.0003,0.0017,0.0046
59458.0,182.9391,57.0575,182.9391,57.0574,182.9371,57.0544,0.0,0.0001,0.0011,0.0054
59489.0,182.9992,28.5372,182.9991,28.5371,183.005,28.5361,0.0,0.0003,0.0032,0.0037
59501.0,183.0402,20.5422,183.0402,20.5421,183.0388,20.5419,0.0,0.0004,0.0008,0.0014
59517.0,183.0968,-62.9559,183.0968,-62.956,183.0917,-62.9508,0.0,-0.0001,0.0028,-0.0081
59551.0,183.206,-70.1545,183.2059,-70.1546,183.195,-70.1519,0.0,-0.0001,0.006,-0.0036
59504.0,183.0488,77.6113,183.0489,77.6112,183.0496,77.6164,0.0,0.0001,0.0004,0.0066
59588.0,183.3024,-34.1255,183.3024,-34.1256,183.3042,-34.1256,0.0,-0.0002,0.001,-0.0
59607.0,183.3563,-38.9274,183.3563,-38.9274,183.3554,-38.9292,0.0,-0.0002,0.0005,-0.0046
59647.0,183.4882,-78.5715,183.4881,-78.5716,183.4821,-78.5736,0.0001,-0.0001,0.0034,-0.0026
59608.0,183.3583,10.2577,183.3583,10.2576,183.3579,10.2622,0.0,0.0008,0.0002,0.044
59622.0,183.4022,-33.7947,183.4022,-33.7948,183.4029,-33.7928,0.0,-0.0002,0.0004,-0.0057
59654.0,183.5047,-45.7269,183.5046,-45.727,183.5108,-45.7239,0.0,-0.0002,0.0034,-0.0066
59678.0,183.565,-64.4124,183.5649,-64.4125,183.57,-64.4086,0.0,-0.0001,0.0027,-0.0059
59708.0,183.6835,53.4343,183.6835,53.4342,183.6808,53.4347,0.0,0.0002,0.0014,0.0009
59728.0,183.7439,-20.8466,183.7439,-20.8466,183.7483,-20.8442,0.0,-0.0004,0.0024,-0.0115
59747.0,183.7881,-58.75,183.788,-58.7501,183.7862,-58.7489,0.0,-0.0001,0.001,-0.0019
59750.0,183.7905,-10.3016,183.7904,-10.3017,183.7942,-10.3125,0.0,-0.0008,0.002,-0.106
59785.0,183.879,-41.9144,183.8789,-41.9145,183.8771,-41.9131,0.0,-0.0002,0.001,-0.0031
59774.0,183.855,57.0293,183.855,57.0292,183.8567,57.0325,0.0,0.0001,0.0009,0.0057
59801.0,183.949,-23.3531,183.949,-23.3531,183.9458,-23.3536,0.0,-0.0003,0.0017,-0.0023
59803.0,183.9551,-17.5442,183.9551,-17.5443,183.9517,-17.5419,0.0,-0.0005,0.0019,-0.0129
59819.0,184.0003,14.8988,184.0002,14.8987,184.0008,14.8989,0.0,0.0005,0.0003,0.0006
59851.0,184.0877,-72.6108,184.0876,-72.6108,184.0979,-72.6147,0.0,-0.0001,0.0056,-0.0055
59796.0,183.9356,72.549,183.9357,72.549,183.9225,72.5508,0.0,0.0001,0.0071,0.0025
59831.0,184.0303,40.6616,184.0303,40.6615,184.0317,40.6603,0.0,0.0002,0.0007,0.0033
59847.0,184.0854,23.9451,184.0854,23.945,184.0854,23.9453,0.0,0.0003,0.0,0.0009
59856.0,184.128,33.0631,184.1279,33.063,184.1254,33.0614,0.0,0.0002,0.0014,0.005
59898.0,184.2877,-65.6969,184.2877,-65.697,184.275,-65.6928,0.0,-0.0001,0.0069,-0.0063
59895.0,184.2641,-16.695,184.2641,-16.6951,184.2638,-16.6936,0.0,-0.0005,0.0002,-0.0084
59929.0,184.3891,-67.9621,184.3891,-67.9622,184.3921,-67.9608,0.0,-0.0001,0.0016,-0.0019
59920.0,184.3719,53.1866,184.3719,53.1865,184.3729,53.1911,0.0,0.0002,0.0005,0.0085
59923.0,184.3777,28.9368,184.3777,28.9367,184.3771,28.9372,0.0,0.0003,0.0004,0.0014
60000.0,184.6056,-79.3095,184.6054,-79.3096,184.5863,-79.3122,0.0001,-0.0001,0.0105,-0.0035
59950.0,184.4515,-36.0967,184.4514,-36.0968,184.4471,-36.0939,0.0,-0.0002,0.0024,-0.0078
59941.0,184.4332,15.1437,184.4331,15.1436,184.4346,15.1442,0.0,0.0005,0.0008,0.0034
59983.0,184.5376,-3.9594,184.5375,-3.9594,184.5379,-3.9544,0.0,-0.0021,0.0002,-0.1243
59984.0,184.54,-3.9497,184.54,-3.9497,184.54,-3.9486,0.0,-0.0021,0.0,-0.0266
60018.0,184.633,30.2501,184.633,30.25,184.6317,30.2492,0.0,0.0003,0.0007,0.0031
60059.0,184.752,-55.1478,184.7519,-55.1479,184.7488,-55.1431,0.0,-0.0001,0.0018,-0.0087
59879.0,184.1346,86.4357,184.1348,86.4356,184.2142,86.4361,0.0001,0.0001,0.0432,0.0005
60087.0,184.8323,23.0354,184.8323,23.0353,184.8296,23.0347,0.0,0.0004,0.0015,0.003
60044.0,184.7181,75.1616,184.7182,75.1615,184.7079,75.1606,0.0,0.0001,0.0055,0.0014
60098.0,184.8709,28.1594,184.8709,28.1593,184.8733,28.1569,0.0,0.0003,0.0013,0.0087
60122.0,184.9572,48.9797,184.9572,48.9797,184.9529,48.9842,0.0,0.0002,0.0023,0.009
60157.0,185.0492,-22.1764,185.0491,-22.1765,185.0446,-22.1756,0.0,-0.0004,0.0025,-0.0037
60183.0,185.1258,-65.8416,185.1257,-65.8417,185.1167,-65.8428,0.0,-0.0001,0.0049,-0.0018
60170.0,185.0875,26.6213,185.0875,26.6212,185.0821,26.6194,0.0,0.0003,0.0029,0.0069
60172.0,185.0891,3.3106,185.0891,3.3105,185.0875,3.3125,0.0,0.0025,0.0009,0.0579
60189.0,185.142,-22.2204,185.1419,-22.2205,185.1404,-22.2158,0.0,-0.0004,0.0008,-0.0207
60202.0,185.1806,17.7914,185.1805,17.7913,185.1792,17.7928,0.0,0.0005,0.0008,0.0077
60197.0,185.1757,27.0566,185.1757,27.0565,185.1721,27.0547,0.0,0.0003,0.0019,0.007
60221.0,185.231,-13.5633,185.2309,-13.5634,185.2321,-13.5656,0.0,-0.0006,0.0006,-0.0168
60260.0,185.3531,-60.4057,185.353,-60.4058,185.34,-60.4011,0.0,-0.0001,0.0071,-0.0075
60212.0,185.2048,57.8688,185.2048,57.8687,185.2117,57.8639,0.0,0.0001,0.0037,0.0084
60308.0,185.4819,-56.3764,185.4818,-56.3765,185.4896,-56.3747,0.0,-0.0001,0.0042,-0.0031
